,20,25,30,35,40,45,50,55,60,65,70,75,80,85
10,-30.596949620796046,-26.413376877265186,-22.132176200719726,-17.809897393109527,-13.876572352821452,-10.8061132548374,-7.85880891863737,-4.875544098174426,-2.3155108923189758,-0.013513427022814951,3.3534746872282994,6.638113772329718,8.11431706940856,12.515721282677063
11,-29.89350919802415,-25.835929155040425,-21.605390115202535,-17.371017363217113,-13.42678027976524,-10.308945837823472,-7.3350619376574135,-4.342676469257044,-1.7462075406922104,0.5307916132181304,3.7725106759835665,7.018176820920912,8.416072349596881,12.929237273219861
12,-29.360245740005926,-25.28842105042243,-21.082194832836123,-17.008829084325672,-12.841508339520413,-9.817088312430778,-6.847613869949569,-3.9493003956071093,-1.2312399716813778,1.175197436079014,4.462632330596534,7.518520502700922,8.818677871106294,13.246311664416197
13,-28.86038255163489,-24.748652111069546,-20.684867318653723,-16.590186466124198,-12.489876056339437,-9.354630994644058,-6.395903541244988,-3.5620777610059307,-0.6310767301816914,1.5959950229911992,4.813204121880903,8.078270912975409,9.313137741387987,13.652934593892052
14,-28.286462478794732,-24.182695627835155,-20.283894731961453,-16.125020868506585,-12.069845927950947,-8.867617169443266,-6.023833534088236,-3.101094567303183,-0.15490981240488133,1.9405817081007177,5.3347182458939155,8.425610573124333,9.840894456646849,14.045645246744868
15,-27.655497690202893,-23.75420780292219,-19.79793468735725,-15.597716129410944,-11.638699783677577,-8.532990297202366,-5.688487345625139,-2.7181488937658695,0.27079758064268367,2.4941159348489537,5.73270217729311,8.791918439060916,10.29949074772864,14.402554745242227
16,-27.064319416611756,-23.2660857481581,-19.45584875679897,-15.201142111386934,-11.332243692051973,-8.161067562978802,-5.315864621087518,-2.355335706743263,0.7455234349676635,2.9579762153586593,6.0764566357373155,9.10570897685213,10.732000069715353,14.85390054222695
17,-26.482815427811627,-22.87880508150698,-19.175588571908616,-14.90076992542671,-10.904882244015088,-7.8014474956565305,-4.95910529851129,-2.0217930867824934,1.1573507053534238,3.331433997490393,6.452600723788575,9.489655555693178,10.987074469292207,15.375522304383125
18,-26.02216454405245,-22.486855453000036,-18.84473397468042,-14.550140268861751,-10.521800988437187,-7.5058254715484365,-4.575448622840829,-1.6895074359321296,1.485403226396605,3.6905778926116617,6.709522940879543,9.733035593501942,11.278979665922765,15.584733562075764
19,-25.575848032608555,-22.125877863688963,-18.496928349186152,-14.183643171083434,-10.184121103863413,-7.08472900247036,-4.253094809502253,-1.3655809166730373,1.7681844273980032,4.069237891298506,7.158885673149435,10.124223282121003,11.660314572455944,15.891791852336484
20,-25.164192832337456,-21.764116542715023,-18.229972371422072,-13.886914164623695,-9.898040594875331,-6.7686942593527135,-3.880088770353238,-0.9644191886514988,2.085384717400787,4.444098814645744,7.558773205601142,10.513561278826325,12.07197545709359,16.197677469101308
21,-24.812576804583497,-21.504186287484455,-17.89559198276842,-13.60011657947899,-9.570298913536606,-6.400613471400568,-3.5517074184923954,-0.6747836198959131,2.386414992634804,4.800189649505678,7.999982171833315,10.96995335312412,12.347866834977212,16.56534789297092
22,-24.436469190689827,-21.171204161782683,-17.61654896848197,-13.288444588190552,-9.247649267944754,-6.081582192699805,-3.292140882235216,-0.35080600811007895,2.685310324603098,5.186304386752521,8.297997338126534,11.303769639137903,12.63138255065566,16.733339678803183
23,-24.085577603994224,-20.85882508660456,-17.301149086385898,-13.008263676923818,-9.04047208786879,-5.7628423820627415,-3.0424956388031674,-0.011272187963351527,3.0584545585046983,5.4447323753808865,8.589974802419597,11.547521929882643,12.916514051872696,17.236442468699575
24,-23.80285024075081,-20.60424828534932,-17.00531181850226,-12.696413591636956,-8.787773159637913,-5.524795761523155,-2.7269723233622307,0.26492264217569156,3.307618855923003,5.731302850592537,8.910156361255206,11.830319741971792,13.191845490260537,17.580969997862013
25,-23.398183085278852,-20.277484057701706,-16.719252907800474,-12.404436894894722,-8.5462328282484,-5.332413194943221,-2.4298054512293383,0.6679365138602975,3.573394186516923,6.000957060064735,9.144992274230939,12.141446912982644,13.48589937048785,17.81568027032759
26,-23.03277109925726,-19.96095146200195,-16.427291750458654,-12.06250502881887,-8.277002617971963,-5.039468376556335,-2.146784212396002,0.9608875935538946,3.8182581711255903,6.2681856553632125,9.419138222014896,12.417984622779827,13.80578924751441,18.174312401559263
27,-22.715075611319115,-19.646332882830425,-16.119352311376037,-11.795226439470463,-7.9650793317004025,-4.701330726236603,-1.9012136560571742,1.3243659487166626,4.092549582886956,6.616888059786102,9.594950683001649,12.616367511847,14.02891359568917,18.593844838562326
28,-22.43612826420304,-19.331383221235107,-15.822923253060193,-11.544389066272325,-7.754619235094624,-4.424166823385937,-1.6007840713215729,1.5589980988768588,4.3299743734864204,6.872321397065464,9.943197545301643,12.942320400764364,14.347563148517283,18.89566071064985
29,-22.17979946324295,-19.022766607233297,-15.568168321192513,-11.308437612123196,-7.515994749152712,-4.173451087046026,-1.2329374859369893,1.8011586190714797,4.551200641783364,7.182309518566413,10.18146696335595,13.316399989219068,14.715410963408589,19.09858793898514
30,-21.848738123935462,-18.746654330090976,-15.242395773032221,-11.074412543889375,-7.292992159756612,-3.89822142062996,-0.9347728737554518,2.078025180837507,4.8671784021828195,7.504802145902526,10.432187286749063,13.694206181032989,15.085468161136816,19.400868597814878
31,-21.56178130687421,-18.458723591295858,-14.94532564982935,-10.800476993166072,-7.041577581941437,-3.6940746331501813,-0.7150486973259879,2.341190365973781,5.136200071247087,7.84219895903004,10.760746338898088,13.93495458686076,15.404434957720909,19.59696617388499
32,-21.2739399000949,-18.25803024523105,-14.660214099092437,-10.587976500647455,-6.812238363694204,-3.3518557946399015,-0.4896481525325556,2.5711043814244277,5.379721109747895,8.16458152978419,11.022159224317615,14.186434423628475,15.678770527149247,19.863879363212142
33,-21.02558599846988,-17.996529847157003,-14.390570392576443,-10.370040012786415,-6.549017830776118,-3.110103248186731,-0.169392032491153,2.844625778824743,5.635730752682143,8.44635376159749,11.271541344309833,14.45044208799664,15.957070736509642,20.044267775151987
34,-20.745378046073302,-17.74041186311608,-14.092283422043362,-10.143032542062546,-6.302868653174782,-2.8844428398095228,0.04855219050483469,3.0862257400284907,5.944682664774712,8.707355156025718,11.453364827224666,14.728040191949983,16.277404617406173,20.313742728799756
35,-20.45489336876573,-17.460874775638324,-13.834365835520433,-9.880406885392448,-6.069529224319345,-2.629953721009621,0.29582714126366033,3.3482330033448635,6.15589481517011,8.99155495500486,11.720040398879505,15.053200379152173,16.537512976913106,20.562623375902035
36,-20.251547364196995,-17.19976039317082,-13.616100396327925,-9.669090204684851,-5.805132216659429,-2.368793094588143,0.5045253418147023,3.5864596734462526,6.404219463573699,9.281123839159418,11.940043584526785,15.304984081934597,16.73643781755566,20.705197879606473
37,-19.984773752451442,-16.94450686313383,-13.40260996504193,-9.39296658285065,-5.548554934561742,-2.098284088650277,0.7379982874061994,3.832635184563226,6.692847942182588,9.517540554257375,12.229777620134008,15.616934972622506,16.94972033331478,20.930801097084473
38,-19.7333719738671,-16.753967163310474,-13.132051656212248,-9.176371924154576,-5.30783395001613,-1.8194134951432608,0.954236000835517,4.0516976277182915,6.891462749639629,9.773783359153429,12.468397503063905,15.914236095634633,17.1916433666467,21.191349755903378
39,-19.413239602756708,-16.50591060567366,-12.875968247882692,-8.965165170095927,-5.13385521198752,-1.6266649934482003,1.1882130520578407,4.317578403624271,7.107896711054407,10.040584268090857,12.86135366497153,16.158677186428598,17.480507009390234,21.70293479111209
40,-19.134902036967134,-16.247295110314298,-12.599780296678531,-8.709324419558408,-4.9052921167040395,-1.435088116219252,1.3753614476744764,4.633998120266346,7.357367390381881,10.308341840767705,13.08761615578468,16.320363177893054,17.76362860892178,21.963961369052292
41,-18.841512736776924,-15.990862072054584,-12.411475143131078,-8.481603714481096,-4.70951203112446,-1.2183819093846873,1.6073172719966342,4.85547173501794,7.639575643896231,10.58853008398407,13.340407477110299,16.551753906040833,18.076665052807133,22.0575518348869
42,-18.62881753324523,-15.768936290987627,-12.211053553209242,-8.255017233929212,-4.471738724874718,-0.9889895148037168,1.8504585666844713,5.092444805558269,7.874159334392959,10.800184366121497,13.5824482169986,16.818673631846483,18.42365994418763,22.553146398546193
43,-18.399908571975544,-15.558702995345667,-11.963001730269015,-8.02832311975595,-4.272647626028254,-0.8040625568334486,2.055986249013668,5.298641066156618,8.202589858279739,11.033333931285812,13.805513356165973,17.08229524733896,18.768144977321672,23.133313027663064
44,-18.125490910266844,-15.280417419854976,-11.717450199186189,-7.812321477561271,-4.101392120197629,-0.5313330215163506,2.2417331310917006,5.550652018690258,8.411259946602314,11.22637831529104,14.055523117911232,17.331268831399306,18.97416005995357,23.459724764473147
45,-17.858793045737823,-15.05029851245211,-11.462748653218227,-7.612281906238298,-3.9280812975777772,-0.29882696282677407,2.5009334688876916,5.740042259058488,8.640045788181187,11.423163235667351,14.382482771846476,17.501752546881885,19.26116503381672,23.746570862801075
46,-17.595971879751463,-14.75840549716435,-11.212631003769081,-7.390845270152143,-3.661883615304979,-0.049488345281882146,2.7531617634435475,5.957439303798158,8.87490425668515,11.762398082861436,14.59826025336109,17.718340381390576,19.514536154895662,23.94758349454933
47,-17.401501642809375,-14.506902003153122,-10.953937432155962,-7.179554184136612,-3.3809400884507887,0.1202330387203474,3.0229693794199117,6.208063659005761,9.1027690407074,12.003106147041288,14.896379143904625,18.036483029159605,19.783806276725997,24.222226005527144
48,-17.212182006928185,-14.28513611757104,-10.730239144951135,-6.959267629939438,-3.1580074430484077,0.30022706173160546,3.2625734630395433,6.43057060070111,9.301927104688932,12.213743658224686,15.160918396502217,18.24997114646745,20.099285651101166,24.444709831162193
49,-17.009322103319715,-14.097868883135163,-10.498706908311453,-6.758681159091636,-2.93332446466205,0.47830022127037125,3.4633626431126787,6.72423875442019,9.49584423131944,12.45551050047575,15.444376650863513,18.531041765294358,20.314323597068675,24.7523284993638
50,-16.775844162243814,-13.875612964330262,-10.305126186003413,-6.539535877434464,-2.7481109665663794,0.7083637962476317,3.6604059156539357,6.91974760072749,9.74944010930611,12.695296262902986,15.778266477527968,18.768251727802955,20.583545753459454,25.094954964461536
51,-16.524003040493945,-13.666902301221295,-10.064690921169964,-6.320476339124246,-2.566522925581,0.9471291227739171,3.8742812369628825,7.120837560090733,9.99476382996123,12.916473861507827,16.09212111763045,19.075996524429154,20.800360168697196,25.434762531377114
52,-16.30657372387424,-13.450498940368098,-9.837362932430684,-6.093357552511351,-2.37007700178761,1.1669306782338755,4.152321060869177,7.316837210351127,10.216529105494343,13.135050068992175,16.31134856382289,19.349411898543675,21.08542027511152,25.76957654882943
53,-16.088268391872045,-13.246447123730773,-9.639304820181142,-5.885741691810798,-2.213935787999688,1.3747414474158637,4.308962974924208,7.520829603541818,10.498210286482221,13.388197782959704,16.563935211071936,19.554941942275704,21.378451655047744,25.88275912810246
54,-15.847249710215433,-13.02375266330554,-9.468019583284,-5.667239845792545,-1.987395020336068,1.5358664533324355,4.505261417541327,7.775266079562353,10.729888042338011,13.57525943122968,16.76958359050864,19.789944901458735,21.639554226864547,26.309819755108563
55,-15.64621447976689,-12.813359930036045,-9.24844008817045,-5.478341879713316,-1.8058262855090788,1.7413241867505405,4.713691434847653,7.988687543695322,10.965594352870362,13.793188122388763,17.023263527884943,20.00751237335375,21.86970621332106,26.609396214368022
56,-15.419861532283365,-12.602735371684929,-9.04155410217726,-5.267639451575697,-1.607753969975135,1.9276316558363542,5.003498483352063,8.210167703667397,11.184435596583429,13.9751278412333,17.23420603831163,20.27189490453911,22.085597574614226,26.857159641940683
57,-15.150187780999657,-12.38956127743867,-8.801113499899346,-5.047399358822583,-1.3958191553591914,2.1320445284424556,5.211301427403274,8.459896242956697,11.390044165611654,14.245456591141126,17.48213741005286,20.517606857261953,22.31088377204456,27.10690328392198
58,-14.949843703929847,-12.1589358633257,-8.55499827046434,-4.762989160072218,-1.222170558956974,2.348556833983413,5.400815257350126,8.741457693959777,11.622713647391675,14.469303033726227,17.759926839812337,20.94119035513445,22.52930804837733,27.456266755437746
59,-14.733553647775778,-11.932547597111007,-8.298276733746608,-4.570564383432533,-1.0531279582154565,2.5334260146946375,5.662800454360985,8.969133678470088,11.8677910233913,14.741047853726007,17.98699921836007,21.21130512844164,22.9519960837972,27.788602159026954
60,-14.518623790382755,-11.6810926505221,-8.068306601402924,-4.319776262808538,-0.8312053001779205,2.851805969454921,5.919587281308633,9.16713104843112,12.064468958025754,14.999386004114385,18.206741260220205,21.488354663978132,23.158687508029466,28.060866193303056
61,-14.301887698028509,-11.434229718102406,-7.881349788472033,-4.063566893617021,-0.6235333903155211,3.0964592444699095,6.122136765269959,9.371270674618287,12.30946129535546,15.297319169344918,18.528123019626566,21.795462796663667,23.429972105133402,28.329392723165302
62,-14.0170697067463,-11.219042645293396,-7.643535593616269,-3.8448476092046007,-0.42562244113540776,3.305037502916865,6.3308994016694,9.563385238455286,12.494498092922576,15.607182380625915,18.774263192410817,21.968409413616932,23.73122272238788,28.5267652429678
63,-13.754476624728378,-10.961112256099108,-7.376272433464328,-3.661041339037998,-0.2588058421277776,3.4861693544676253,6.542034878062542,9.78356663595383,12.747149934048752,15.832311297332005,18.952297459021338,22.24788878186942,23.988743239158996,28.786946364018387
64,-13.502048064065722,-10.698845556880732,-7.154701543188007,-3.4442134202026047,-0.0890613154938809,3.6723422291854084,6.840486907980858,10.028756226204823,12.928514795633507,16.096068315331113,19.21462928065572,22.478035469520883,24.30702015756188,29.35116067724073
65,-13.247842208711274,-10.481713176873631,-6.917225590104756,-3.1827989293233667,0.16498219588756396,3.9459004268729707,7.023357976884854,10.337370657541468,13.188620604366669,16.326796921603712,19.478642252296183,22.765524182382777,24.59748443044272,29.6512928054565
66,-13.06306856890747,-10.226854730326856,-6.677291862834397,-3.0169518358648677,0.4144858376430494,4.14690928715044,7.258545494434096,10.580713495703073,13.44123403330075,16.598077980342932,19.718403155829154,23.03719736565169,24.922095516283562,29.9685832966309
67,-12.787250028019647,-10.06241770666642,-6.453572987530358,-2.7907845138521052,0.6138309897518888,4.349126391913588,7.52051190516931,10.8055786780192,13.675697916629344,16.902188234306116,19.898167249221878,23.303107623044433,25.14674619493984,30.182667713927604
68,-12.53123505638306,-9.875508740802339,-6.207140270915646,-2.5539075315334547,0.8054354054985081,4.52314710582272,7.73936216365959,11.015606513727693,13.986749303691504,17.154858398687747,20.241745049648404,23.537161875602123,25.4461962657138,30.442453283717427
69,-12.334346923417534,-9.68084231154328,-5.969324676285553,-2.3402755974401312,1.1086397880918133,4.774797301158174,7.98932051969264,11.29550384465814,14.255850404875266,17.37925845441618,20.549714895331025,23.86951341774905,25.85870461579291,30.777977525459832
70,-12.045863860403689,-9.452133448681192,-5.776340362575695,-2.1596470014768907,1.3392499748230562,4.981752764555917,8.251820915366354,11.513359126323154,14.582910404792111,17.561550388701587,20.876764037168805,24.116126914481665,26.189110216942765,31.101318991228908
71,-11.789481733314492,-9.186198685839631,-5.552245897218308,-1.9999049689837283,1.579613718703936,5.250068530009005,8.410302564414367,11.766485484976272,14.797879464998015,17.885550311403108,21.17715338430234,24.419069466339643,26.541328453984082,31.285559041601868
72,-11.543990275969769,-8.932275483945222,-5.303592647383582,-1.7884827499823286,1.8368446983311035,5.493799037138098,8.620049231665027,12.060276717537837,15.119204395964967,18.196419749129518,21.43744859729796,24.755788229724402,26.858424629469667,31.531157365608212
73,-11.298948006929566,-8.7068273522288,-5.0670442618067675,-1.5428370265100388,2.0545383296414825,5.702899816977509,8.833057960122437,12.310599792153585,15.326140907915535,18.495728980710822,21.718665153126,24.962357720241787,27.1691276395825,32.01249784476484
74,-11.066398913731675,-8.527852139196112,-4.801769443041833,-1.3034533658665413,2.2957387355346355,5.9101157549812235,9.05088200360897,12.541488732535687,15.584676644026176,18.813174709998023,22.01403709526863,25.277809595376738,27.50336770632304,32.35225300972343
75,-10.813115370597933,-8.198972333035304,-4.559106475513378,-1.0633358781988456,2.6852731426297254,6.088453318811162,9.324328080278752,12.791000025677178,15.825152955330662,19.083891477119018,22.376175509160305,25.675064294784917,27.800460140791596,32.67752767698411
76,-10.596880833777172,-7.9277404099154785,-4.287849346819348,-0.799295237225278,2.9130739492729587,6.336724477452088,9.589975268125006,13.059889468387547,16.056977339224062,19.351944396483574,22.635359993031415,26.019085168740347,28.19588344504622,33.163480243260615
77,-10.314471389955246,-7.644576571461813,-4.0526736806789305,-0.5415368373494905,3.1186274796150615,6.604974114983053,9.819795223391095,13.384831523484062,16.400147779505602,19.657769861330035,22.965222117220783,26.298330983126363,28.536278044037157,33.52229337630612
78,-10.04513748604032,-7.381609499931683,-3.768003020655684,-0.2891409422305474,3.3981450487843463,6.851690952491024,10.052449779454504,13.629901794236039,16.720006635049707,19.958158272492714,23.296764930543826,26.65207695242667,28.90126537430336,33.82575241964233
79,-9.80816102328424,-7.089038505164784,-3.4779356878607572,-0.025360868084022256,3.630538000487925,7.198264228535338,10.389699139121136,13.874196244301064,17.060203947461822,20.204779869592187,23.599541517529463,27.11792946381872,29.33193844356011,34.204082008225754
80,-9.507523037047433,-6.788658519663635,-3.2612439681002243,0.24463133120305175,3.8970090125064574,7.535928543271775,10.676421393806985,14.175085864823417,17.344175374056853,20.575081765130868,23.89912858111822,27.455349179882415,29.67319087443328,34.63501242350181
81,-9.246576198066968,-6.486441922019129,-2.9526731937925486,0.5386696467454092,4.129003868046488,7.8594902083821285,11.006238126336761,14.476667432324744,17.64605375346651,20.9485742777957,24.231191940495002,27.721200462469035,30.09712687932727,35.17713813989279
82,-8.987387960406142,-6.15860261656912,-2.6231402323931343,0.9004494726626675,4.47518508795865,8.218963071012594,11.280559598043688,14.793845364168757,17.904479978817704,21.397963846115854,24.648721092483427,28.138656755771343,30.47493623180808,35.55854185869841
83,-8.707530748932061,-5.880789368065493,-2.3395475479322325,1.1366298279235887,4.71517812417939,8.505180135859916,11.67391267722432,15.129499409736496,18.226146673395018,21.704365152082527,24.98364032840713,28.58032141789378,30.882252643732542,36.11928520273747
84,-8.437071184096734,-5.528797701992036,-2.1004685008530566,1.4598930917035673,5.062954008640467,8.825805528597336,11.977073065226019,15.440991556722343,18.52767869590999,22.02689305880365,25.31625580886759,28.92330336044514,31.50260576594945,36.5194781129702
85,-8.112691395308513,-5.266059785268104,-1.7486922596372079,1.808781327838075,5.387677759932378,9.135416052202064,12.223216523867855,15.829740091250331,18.912129027159835,22.47931545349627,25.60083314084919,29.404982576628772,31.887952239727902,36.79077040427168
86,-7.771159437352482,-4.954294502914005,-1.417237085340626,2.1403092336943716,5.769981837415497,9.495075609951465,12.554630730285153,16.175669500680687,19.348743439216378,22.768918086426357,26.019459848435517,30.01771126714105,32.375887593069955,37.32899315709482
87,-7.459303703259865,-4.557097265132587,-1.08147851799487,2.5450262694046644,6.133644223652444,9.845587960622355,12.916128132236,16.456924507267804,19.82224014360834,23.184901734206615,26.460267933480136,30.47988263627692,32.921604288384216,37.732638148431285
88,-7.102558867008766,-4.242482827936696,-0.6915859795828473,2.8897186773395056,6.48883548080444,10.287906326985512,13.318509815108863,16.750439554328466,20.241639326955934,23.628596929622464,26.924305796075878,30.939622639888245,33.407775500547274,38.278789055847476
89,-6.747101263635859,-3.842576162595474,-0.34951418613063295,3.1729437982770308,6.957094172390229,10.66917830265415,13.787151105422218,17.184598760560743,20.709444485372035,23.97936072714371,27.334694306060786,31.407977760741883,34.012576666428785,38.88949357129987
90,-6.380891417933922,-3.4444202246538422,0.08233048750371452,3.591424242473905,7.3440819512459745,11.064731388359784,14.186280379593674,17.699097376432256,21.107324215400496,24.38441879640184,27.98152893970691,31.982159790879685,34.67908718934854,39.637372456463936
91,-5.917884237927887,-3.0778856688384,0.538193530127991,4.0517151187622185,7.793391357648548,11.519831247507565,14.793671964945899,18.181599944328497,21.47555470732119,24.85848205412001,28.48616931072131,32.63468611963906,35.280310838292756,40.11466592619507
92,-5.47503464010748,-2.6010539387758596,1.1025467577422934,4.558309908808156,8.16409783201274,12.000323327982816,15.338199685090348,18.773313710436746,21.986809034248587,25.460578512970706,29.04738982801267,33.08461645162508,36.062119079750325,41.07694476757993
93,-5.045899098146474,-2.1069817838335116,1.5994113156168206,5.257251739751565,8.625635440451505,12.49478671756618,15.881889513305255,19.329293891010597,22.745702154025174,26.139336511557193,29.481543975297242,33.790373463560684,36.945309961253535,42.03904178335012
94,-4.5315825191366494,-1.5341141047341453,2.075692955133241,5.853944472059086,9.184321574882247,13.16064752754546,16.422639611418933,19.90124975826054,23.517051524518095,26.89332455020419,30.312824080702303,34.59663392636926,37.891013867328944,42.798677488259415
95,-4.016159074210256,-0.9470966796997733,2.580619851267981,6.4916037546141805,9.784829452326147,13.710280993359047,17.166115792314205,20.7062213595741,24.22504161926643,27.68790500676682,31.27797782767919,35.600811550771944,38.822450967032246,43.25853823139802
96,-3.4678655692593336,-0.18310620837288868,3.3083875887884537,7.202577526605632,10.459225727135786,14.52087091701538,18.027420019851405,21.613304062303946,24.95924960714014,28.774396170048725,32.52878063324134,36.760905809004065,40.05461675199841,44.11317312302475
97,-2.9063670783970994,0.5943737090571573,4.032732715849055,8.054696032829238,11.371158270463285,15.321210820427211,19.078445762956115,22.55044958323785,26.07211813542756,29.9878249472018,33.739817926098894,38.07851761688339,41.2715172465183,44.82483329099908
98,-2.2102761307020873,1.5202119855296892,5.176209842075498,9.349116159321557,12.547350227916981,16.70194783999859,20.142636086503416,23.790564320400886,27.50761053933625,31.449691208451316,35.65124324466712,39.738305132578986,43.20889021903729,46.656380988180466
99,-1.0770569128003258,2.8214205452297265,6.931710963948481,11.092562062764994,14.64782034341921,18.575250432549552,22.252664072324425,26.120700616162402,29.665586294426067,33.25109773700994,38.09865590497271,42.07205111128039,45.87460799971597,49.37999078859109
100,4.368845788973335,7.491729230253242,14.54775840667206,17.090667927105166,21.14193097059222,25.396167563049172,29.19708581187197,33.11326886137849,39.80050945530945,51.90538058830865,44.33031088440842,55.918957301990325,53.68431642230182,53.154613456649116
